1B6/8/5N2/K4r2/6Bn/5n1r/8/kN6 w - - 1 1, True, r7/2n2n2/2K2N2/8/6N1/3k4/8/8, 24, False, 200, None
1K6/6n1/pRn4k/8/2N5/6b1/4N3/N7 w - - 0 1, True, 8/8/8/6k1/p7/2N1NK2/2n5/3R4, 31, False, 200, None
6K1/7n/2nk2Q1/6B1/8/5B2/1N3p2/4n3 b - - 0 1, True, 6K1/8/2n5/3B4/8/8/1N1B1p2/1kQ1n3, 12, True, 200, None
8/4n3/1n4r1/7Q/1k3P2/5K2/5Rb1/7R w - - 0 1, True, 8/8/8/3nQ3/5P2/k1R2K2/8/2R5, 13, False, 200, None
8/p5n1/1K6/2Nk4/8/4P1b1/1r1PN3/8 w - - 0 1, True, 4n3/1K6/8/8/N1kP4/4P3/r7/8, 13, False, 200, None
5K2/8/1r6/1B4pQ/6k1/n1n3P1/1B6/8 b - - 0 1, True, 4BK2/8/1r6/6p1/8/n1B3k1/8/8, 5, False, 200, None
1q6/2b1R3/3Kq3/P7/1R2p3/8/5k2/Q7 w - - 0 1, True, 8/2R5/4K3/P7/1q2p3/5k2/Q7/8, 5, False, 200, None
6rB/3k4/8/1r3b1R/R7/8/K1B5/5n2 b - - 0 1, True, 2k5/6B1/8/3b3r/8/8/2B5/K4n2, 14, False, 200, None
5k2/2P5/5b1b/1p5K/5b2/1BR5/4R3/8 w - - 1 1, True, 3b1k2/5Q2/7b/1p5K/5b2/1BR5/8/8, 7, True, 200, None
1n6/3r4/R5Q1/8/2rk1K2/8/4b2B/B7 b - - 1 1, True, 2Q5/1r3r2/3B4/1k6/4K3/4n3/8/8, 21, False, 200, None
8/2nr4/5N1q/7K/8/NBk5/8/1n4B1 w - - 1 1, True, 8/2n5/8/6K1/8/1Bk5/7B/1N3r2, 7, False, 200, None
8/1B4K1/3B4/1P1k2b1/8/2n4p/r7/3N4 b - - 0 1, True, 8/rB6/6K1/1P2k1N1/8/8/7p/8, 8, False, 200, None
2b4K/2Q4b/8/8/k1n5/8/1PB3Qq/8 b - - 0 1, True, 2b4K/8/8/8/Q7/P2b4/k6Q/8, 10, False, 200, None
6NB/5b2/1k3r2/8/1B6/2n5/7N/4q1K1 w - - 1 1, True, 6NB/5b2/1k6/8/1B4r1/2n2K2/4q3/8, 6, True, 200, None
4k2R/3B4/4p3/1n6/3R4/4b3/2R4r/1K6 b - - 1 1, True, 8/5k2/4B3/4p3/5b2/3R4/5R2/1K6, 12, False, 200, None
1n1Qb1k1/Q6b/2K5/4P3/8/8/8/nQ6 w - - 1 1, True, 4Qnk1/Q6Q/8/3KP3/8/8/8/n7, 7, True, 200, None
5n2/P1R4p/7B/8/8/1K6/6k1/2Qq2n1 w - - 1 1, True, 8/7p/4n2B/8/6Qk/1K6/2R3Q1/8, 11, True, 200, None
3k4/1B3K2/5b2/8/6n1/1nB2Q2/n7/4B3 w - - 1 1, True, 8/1B1k1K2/5b2/B2Q4/6n1/8/n7/8, 5, True, 200, None
1N6/1Q5n/k7/2R5/8/q3Q3/3K3n/1b6 b - - 0 1, True, 1N1k4/3Q3n/8/1R6/8/q7/3K3n/1b6, 8, True, 200, None
8/8/2n1K3/2kN3B/2B3B1/1n5b/8/1n6 b - - 0 1, True, 8/8/2n2K2/8/2kn1NB1/8/8/1n6, 6, False, 200, None
b2R2b1/3Bb3/3P4/2r4k/K7/8/8/1N6 b - - 0 1, True, 1r4b1/3bb3/6k1/8/3K4/5N2/8/8, 15, False, 200, None
8/2n5/8/1b1Q4/3R4/4BK1k/1Br1r3/8 b - - 0 1, True, 8/8/5n2/1b6/1K1R1r2/7k/4r3/8, 19, False, 200, None
6B1/3r4/p7/7p/2N5/3kn3/1KQN4/8 b - - 1 1, True, 6B1/3N4/p7/7p/8/8/1Knk4/8, 4, False, 200, None
k7/4R2n/N3n3/6K1/8/8/3r1bR1/N7 w - - 1 1, True, 8/1k3n1R/6R1/1n3K2/1b6/8/8/8, 50, False, 200, None
4R1Kn/3B4/5b1P/8/8/8/1r1r1P2/5k2 w - - 1 1, True, 6K1/8/4r2P/8/5R2/8/1b1r4/5k2, 11, False, 200, None
N7/kpPnb1R1/8/K7/8/p7/1B6/8 b - - 0 1, True, N1k5/3n4/1pK5/4b3/8/8/1R6/8, 12, False, 200, None
8/p1k5/2Q5/4P3/R7/1n3rp1/7p/3K4 b - - 0 1, True, 8/p7/2n5/2k1P3/8/5r2/1K6/1q5q, 15, True, 200, None
8/6P1/b5qB/7B/1K1k2P1/5P2/8/7N b - - 0 1, True, 4q3/6P1/2K5/6P1/2b5/5k2/8/7N, 15, False, 200, None
4b2k/8/2P3r1/8/1R6/n1N4P/3P2K1/8 w - - 0 1, True, 8/3k4/5R2/1n5N/8/6K1/3P4/4r3, 27, False, 200, None
8/1RP5/K1nP4/p5p1/1k6/1p6/8/B7 b - - 0 1, True, 3Q4/1R6/K7/6p1/p7/2B5/6Q1/4k3, 14, True, 200, None
6n1/4nb2/1K2Nk2/Q5b1/5b2/8/8/4B3 w - - 1 1, True, 8/K7/4kB2/3b4/4n3/6b1/4Q3/8, 29, False, 200, None
7B/5qN1/P7/2pK4/7k/4P2p/8/7B w - - 1 1, True, 4N3/8/2BK1B2/8/6k1/4q3/7p/8, 18, False, 200, None
2bB4/8/5B2/bBk5/5p2/1KR5/8/5n2 b - - 1 1, True, 2b5/8/5B2/2k5/5p2/1K6/4B3/5n2, 4, False, 200, None
8/1qP5/1N1K4/3p2B1/3B4/3k1r2/4B3/8 b - - 1 1, True, 8/2P5/1q1K4/3p2B1/3k4/5B2/8/8, 3, False, 200, None
7r/R6K/r7/8/2Q5/1P6/3P2pp/3k4 w - - 0 1, True, 8/r6R/2q2q2/3K4/8/1P6/3P4/3k4, 16, True, 200, None
5k2/8/5B1p/2Q2K1P/8/4pp2/4q2p/8 b - - 1 1, True, 6k1/6Q1/5B1p/5K1P/8/4pp2/4q2p/8, 8, True, 200, None
2N4b/6q1/3p2Q1/4p2p/7K/8/Nk6/8 w - - 1 1, True, 8/6b1/3N4/4p2p/7K/8/Nk6/8, 3, False, 200, None
8/2r3p1/1P6/2n5/3KP3/1P3kN1/4P3/8 b - - 1 1, True, 8/2n3p1/8/4K3/4P3/1P4k1/4P3/8, 5, False, 200, None
2r5/1B6/1K6/7k/5B2/1n2B3/8/b3Qr2 b - - 0 1, True, 2B5/8/1K6/7k/3B1B2/1n6/8/4r3, 4, False, 200, None
8/8/1qP5/6k1/3b4/5P2/2P1N2P/1K5r w - - 0 1, True, 8/8/1qP5/6k1/3b4/5P2/K1P1N2P/r7, 2, True, 200, None
2R5/3Bp3/Q1b3K1/8/3pk3/2pp4/8/8 w - - 1 1, True, 8/4p3/6K1/5B2/3R1k2/2pQ4/8/8, 9, False, 200, None
K3N3/8/6k1/4n1P1/3P4/1n1P2B1/8/7n b - - 0 1, True, KB6/8/5N2/6k1/3n4/3n4/8/7n, 5, False, 200, None
8/3K4/8/5pbR/3B4/B7/1k6/4Qqb1 b - - 1 1, True, 8/3K4/8/5p1R/1k1B4/8/3Q4/6b1, 8, False, 200, None
r7/b4P2/3k4/4N1N1/1K6/3P4/6r1/N7 w - - 1 1, True, N7/5P2/4k3/1Kb5/3P4/5r2/8/8, 25, False, 200, None
1B6/8/p7/n5p1/p7/1k3K2/8/1n3NN1 w - - 1 1, True, 8/6B1/8/p7/1n4p1/3NK3/8/3k4, 35, False, 200, None
Rn6/8/1k3b2/N7/1r6/8/1Q4K1/4N2r b - - 0 1, True, R7/3k4/2n5/8/2NN4/8/6K1/3r4, 14, False, 200, None
1k1K1R1r/8/3Q1p2/8/2p5/8/2n1p3/B7 b - - 1 1, True, 1k1K4/1Q5R/5p2/8/2p5/8/4p3/n7, 8, True, 200, None
8/1pK5/5n2/2B4N/5p2/2pn1N2/8/6k1 b - - 1 1, True, 8/1p1n4/8/2nK2N1/8/8/2N5/3k4, 38, False, 200, None
3r4/8/2n5/8/1R5P/5PP1/1K1p1P2/4k3 w - - 1 1, True, 1r6/8/K1n5/8/7P/5PP1/q3k3/8, 14, True, 200, None
4k1NQ/3P4/8/8/3b2r1/Bqb5/8/2K5 b - - 0 1, True, 1q6/k5r1/5b2/8/8/2b4Q/8/2K5, 15, False, 200, None
7r/K3p3/2p5/5P1p/1pk2RB1/8/8/8 b - - 1 1, True, 7r/8/1K6/4pk1p/2B5/4R3/8/8, 16, False, 200, None
nB4Nq/3P1K2/3r4/8/8/6R1/1R6/7k w - - 1 1, True, n2Q2N1/5K2/3B4/8/8/8/5k2/1R6, 10, False, 200, None
2R4n/8/4b2R/5N2/8/5kB1/1q5n/3K4 b - - 0 1, True, 7n/8/7R/5N2/8/1b3kB1/7n/2q1K3, 5, True, 200, None
7n/3R4/3P4/6q1/2P1pP2/8/5K2/5R1k b - - 1 1, True, 7n/8/3P4/8/2P1pP1R/8/5K1k/5R2, 4, True, 200, None
3K4/2P5/8/1qn5/5Np1/r2B4/8/1Qk5 b - - 1 1, True, 2rK4/8/8/2n5/5Np1/8/8/1Bk5, 5, False, 200, None
7k/1n3P2/7b/1r6/4p3/1N6/4K1Q1/2N5 w - - 1 1, True, 6Qk/1n3P2/7b/1r6/4p3/1N6/4K3/2N5, 1, True, 200, None
2Q5/3p4/P1q2K2/7k/8/3B3n/8/1nR5 w - - 0 1, True, 7Q/8/P2p4/5KR1/7k/3B4/3n4/8, 9, True, 200, None
2K3k1/7N/3P4/5Prp/8/8/3p4/5Rn1 b - - 0 1, True, 3K4/7k/8/5P1p/8/5n2/3p4/1R6, 8, False, 200, None
5n2/8/1k3b2/3p4/2Q1q1N1/8/K7/1B1R4 w - - 1 1, True, 5n2/8/3R4/1k6/6N1/Q1bB4/K7/8, 11, True, 200, None
3K4/1N3N2/1k6/8/5N2/b6N/bn3b2/8 w - - 1 1, True, 2KN4/8/1k6/8/2b2N2/b2N4/8/8, 7, False, 200, None
4R3/1b6/2qB4/8/1P6/p7/Rp6/3K2k1 w - - 1 1, True, 8/1b6/2q5/2B5/1P6/p7/Rp2R3/3K3k, 22, True, 200, None
4N3/3P4/5k2/q1Q4K/8/3r1P2/2N5/4r3 b - - 0 1, True, 8/3P2N1/8/4k2K/8/3r1P2/2N5/8, 7, False, 200, None
8/2k4p/5p2/7B/1pp4n/1P2NK2/8/8 w - - 1 1, True, 8/8/5p2/7p/1N1k4/7K/B3n3/8, 29, False, 200, None
8/8/K5B1/5nB1/5kn1/8/3r4/4BR1b b - - 1 1, True, 8/8/K5k1/5R2/6n1/8/3r4/4B2b, 3, False, 200, None
8/2k5/2P5/q4n2/1K1B4/3N4/2Bp1N2/8 w - - 0 1, True, 8/2k5/2n5/K7/8/3N4/3p1N2/3B4, 4, False, 200, None
B7/2q5/p3b3/8/K4Q2/7B/2R3n1/3k4 w - - 1 1, True, B7/2q5/p3b3/8/K7/7B/2R3n1/2Qk4, 1, True, 200, None
8/7r/5N1K/2n1P3/3p3B/n1k5/4P3/8 w - - 1 1, True, 8/7K/5N2/2n1P3/2n5/3k4/5B2/8, 8, False, 200, None
8/8/7p/1p3b2/1k3B2/pp2P3/K7/1N6 w - - 0 1, True, 8/8/4b2p/1p6/1k3B2/p3P3/Kp6/1N6, 4, True, 200, None
3B4/5p2/1bb4k/N2P4/4P3/8/2p2K2/8 w - - 0 1, True, 8/5p2/2b4k/N2P4/4P3/4K3/8/8, 5, False, 200, None
2K4r/2r4Q/8/8/2B5/5k2/nB6/3R1n2 w - - 0 1, True, 8/2K1R3/8/8/8/5k2/nB2r3/5n2, 10, False, 200, None
8/q1pk3b/7Q/7p/8/1B6/3p1KN1/8 w - - 0 1, True, 8/q2k4/8/3B1b2/7Q/8/6NK/8, 23, False, 200, None
5b2/7k/3B1P2/4PbP1/8/5rK1/6P1/8 w - - 1 1, True, 2b5/8/5Bk1/3KP1P1/5P2/8/8/8, 19, False, 200, None
6K1/8/8/7Q/1b3BB1/b6n/n1n5/k7 b - - 0 1, False, 4B3/8/1k1nK3/4b3/Qn6/2b5/8/8, 100, False, 200, None
6N1/1p3q2/Q7/1B2k3/6Kn/1p5p/8/8 w - - 1 1, True, 1k4N1/1p3q2/8/QB6/6Kn/1p5p/8/8, 26, True, 200, None
bN1K4/7n/kP6/6n1/6N1/2PP4/8/8 b - - 0 1, True, 8/4K3/b1N5/3P4/k1N5/2n5/8/8, 22, False, 200, None
3k4/3b1K2/2P5/2N4B/8/3P4/3P1br1/8 w - - 1 1, True, 8/2kP4/4K3/8/3bB3/3P4/3P4/8, 17, False, 200, None
N7/8/8/6R1/N1br4/b7/3K4/5Bnk w - - 0 1, True, N7/8/8/8/N1B4b/2K5/8/6nk, 7, False, 200, None
3K4/8/1P6/3kn3/P1q5/2p2N1p/8/6Q1 w - - 1 1, True, 1q6/4K3/8/5Q2/P7/7p/2p1k3/8, 34, False, 200, None
k1B5/b1Q5/8/6q1/8/4K3/4p1Pn/4N3 w - - 1 1, True, k1B5/b7/8/8/8/8/6Pn/2K1N3, 19, False, 200, None
8/6b1/p6r/8/1P3k2/2N4q/Q3RK2/8 b - - 0 1, True, 8/6b1/p7/8/1P3k2/2N3q1/Q3R3/5K1r, 3, True, 200, None
8/5k2/8/pP5P/P7/3P3p/3K1P2/2n5 w - - 1 1, True, 8/4Q2k/8/p6P/P2P1n2/5q2/5P2/4K3, 63, True, 200, None
3Q1K2/1n6/1P6/1B4k1/3n4/6p1/7N/1q6 b - - 0 1, True, 3K4/8/1P2B3/2q1n1k1/8/8/8/1q6, 12, False, 200, None
8/3R1p1k/4rQ2/4r1K1/1p1N4/2p5/8/8 w - - 0 1, True, 8/5R1k/5K2/r7/1p1N4/2p5/8/8, 5, False, 200, None
k1Qq4/2P5/8/r7/5n2/3p1R2/8/1RK5 b - - 0 1, True, kQ6/8/8/r7/5n2/3p1R2/8/2K5, 4, False, 200, None
4R1Nk/8/K7/8/4b3/6N1/2q1B2P/6b1 w - - 1 1, True, 8/8/K7/3N1k2/3R4/8/2q1B2P/8, 11, False, 200, None
8/8/k1N1N1P1/1p5P/2p5/1K2n1b1/8/8 w - - 0 1, True, 8/1k4P1/7n/2b4P/2N5/8/K7/8, 21, False, 200, None
1Q2K1B1/1B6/8/6b1/2k5/6b1/7B/2qn4 b - - 1 1, True, 4K1B1/1B6/8/2k3b1/8/6B1/8/3n4, 6, False, 200, None
2k5/4PP2/8/Q5b1/8/2K1p2P/6P1/2q5 w - - 1 1, True, 5b2/8/2k5/4K3/8/4Q2P/6P1/3q4, 11, False, 200, None
1R6/4b3/8/n1K5/1P1p1NB1/8/8/r6k w - - 1 1, True, 2B5/8/8/1r6/1b1RKN2/8/8/7k, 15, False, 200, None
7R/3p4/8/p3p3/3k4/p1b3Q1/8/3K3N w - - 1 1, True, 8/3p1k2/8/4p3/7R/Q7/8/3K3N, 7, False, 200, None
8/4Q2p/R1K5/3N4/1n3P2/8/2r1r3/3k4 w - - 1 1, True, 8/7R/5K2/3N4/3n1P2/5k2/3r4/8, 17, False, 200, None
k6Q/2bp4/1pB5/6q1/8/K5p1/1B6/8 b - - 1 1, True, Q7/k1bp4/1pB5/6q1/8/K5p1/1B6/8, 2, True, 200, None
8/1b2b3/3R4/7k/5r2/N1Q4K/2pr4/8 b - - 0 1, True, 8/1b2b3/3R4/7k/7r/N1Q3K1/2p3r1/8, 3, True, 200, None
1K6/1P6/q4n2/7R/8/4rP2/3k2P1/2R5 w - - 1 1, True, 8/Kq6/1r6/7n/5PP1/8/4k3/8, 20, True, 200, None
8/6q1/3r4/N6K/5R2/b3P2k/5Q2/7r w - - 1 1, True, 8/6q1/3r4/N6K/7R/b3P2k/5Q2/7r, 1, True, 200, None
1k6/3p1P2/1K6/5P2/5bP1/4p3/2P3P1/8 w - - 1 1, True, 1k3Q2/3p4/1K6/5P2/5bP1/4p3/2P3P1/8, 1, True, 200, None
5NN1/N7/n1k5/3b2n1/8/6B1/5K2/6n1 b - - 1 1, True, 5N2/1k6/n3b3/1N3N2/8/8/5K2/8, 10, False, 200, None
B5BN/1N6/6P1/q4K2/6n1/r7/7k/8 w - - 0 1, True, r5nN/8/2N3P1/6K1/8/8/7k/8, 6, False, 200, None
2b5/6q1/k1P5/2K2Pb1/8/4R1BP/8/8 b - - 0 1, True, 8/2P5/k7/5b2/8/1K2b2P/3q4/8, 9, False, 200, None
6B1/3P3k/2P5/5K2/B6r/8/5p2/3n1n2 b - - 1 1, True, 6B1/2K1Q3/2P4k/5n2/8/8/5p2/8, 16, False, 200, None
2N1N2K/b1P5/r7/3P4/8/1p4r1/3k4/8 b - - 0 1, True, 2N1N2K/b1P5/7r/3P4/8/1p4r1/3k4/8, 1, True, 200, None
8/6BN/1q6/kb6/3B1BrP/1K6/8/8 w - - 1 1, True, 5B2/8/2k2N2/4K1Bb/8/1r6/8/8, 16, False, 200, None
2K5/8/3B2B1/7p/1n2p3/3n3P/5k1P/8 b - - 0 1, True, 7K/8/3n4/5k1p/7P/8/7P/3B4, 51, False, 200, None
8/5K2/5p2/3Q1p2/1P1R3q/N7/8/k4n2 w - - 1 1, True, 8/5K2/5p2/3Q1p2/1P5q/NRk5/8/5n2, 5, True, 200, None
6Q1/k1p5/3K4/1P6/2N5/1r2p3/7P/2b5 w - - 1 1, True, 1Q6/1kp5/2N5/1K6/8/8/7P/2b1q3, 9, True, 200, None
3K4/4P3/4RN2/3p4/8/2r5/1k1B1q2/1N6 w - - 1 1, True, 3K4/8/5N2/1Q6/3p4/2B5/8/2k1q3, 8, False, 200, None
8/4p3/6R1/1p6/1P6/1k1rpK2/6p1/5N2 w - - 1 1, True, 8/4p3/8/1p6/1k6/3rNK2/6R1/8, 3, False, 200, None
5K2/3B4/4p1N1/6NP/8/p2P3k/4q3/8 b - - 1 1, True, 5K1N/3B4/4p3/6N1/8/3q4/7k/8, 9, False, 200, None
8/1n3bB1/8/4N3/1k5r/5R2/5n2/4NK2 b - - 0 1, True, 8/8/8/2R5/k5r1/3b2B1/4K3/4N3, 17, False, 200, None
4r3/4K3/bp2R3/4Q3/k7/4P3/4N3/3r4 w - - 0 1, True, 8/4K3/1p2R3/4Q3/3r4/1k2P3/8/8, 10, False, 200, None
b1b5/8/8/7N/6K1/k2P3P/N3p2p/8 w - - 1 1, True, b1b4K/8/8/8/1k5q/3P3P/6q1/8, 14, True, 200, None
3k4/7p/1p6/4B3/7P/3P4/5b2/K4N1b w - - 1 1, False, 8/8/8/3Pbb1p/7P/8/k2K4/4B3, 100, False, 200, None
